"policy_name","final_new_id","row_type","assignment_type","effective_rgb","effective_name","source_origin","preferred_source_subset","candidate_type","current_id","keeps_current_id","id_change_reason","placeholder_reason","modlu_old_id","modlu_old_rgb","modlu_old_name","orijinal_old_id","orijinal_old_rgb","orijinal_old_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_id_status","notes"
"preserve_old_ids","10148","candidate","keep_current_id","136,198,74","Loule","modlu","modlu_kalan","single_source","10148","True","","","10148","136,198,74","Loule","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10149","candidate","keep_current_id","178,201,202","Aljezur","modlu","modlu_kalan","single_source","10149","True","","","10149","178,201,202","Aljezur","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10150","candidate","keep_current_id","10,204,75","Aljustrel","modlu","modlu_kalan","single_source","10150","True","","","10150","10,204,75","Aljustrel","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10151","candidate","keep_current_id","52,207,203","Odemira","modlu","modlu_kalan","single_source","10151","True","","","10151","52,207,203","Odemira","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10152","candidate","keep_current_id","94,210,76","Grandola","modlu","modlu_kalan","single_source","10152","True","","","10152","94,210,76","Grandola","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10153","candidate","keep_current_id","136,0,204","Mafra","modlu","modlu_kalan","single_source","10153","True","","","10153","136,0,204","Mafra","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10154","candidate","keep_current_id","178,3,77","Lourinha","modlu","modlu_kalan","single_source","10154","True","","","10154","178,3,77","Lourinha","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10155","candidate","keep_current_id","10,6,205","Bosco","modlu","modlu_kalan","single_source","10155","True","","","10155","10,6,205","Bosco","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10156","candidate","keep_current_id","52,9,78","ImpassableArea1","modlu","modlu_kalan","single_source","10156","True","","","10156","52,9,78","ImpassableArea1","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10157","candidate","keep_current_id","94,12,206","ImpassableArea2","modlu","modlu_kalan","single_source","10157","True","","","10157","94,12,206","ImpassableArea2","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10158","candidate","keep_current_id","136,15,79","ImpassableArea3","modlu","modlu_kalan","single_source","10158","True","","","10158","136,15,79","ImpassableArea3","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10159","candidate","keep_current_id","178,18,207","ImpassableArea4","modlu","modlu_kalan","single_source","10159","True","","","10159","178,18,207","ImpassableArea4","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10160","candidate","keep_current_id","10,21,80","ImpassableArea5","modlu","modlu_kalan","single_source","10160","True","","","10160","10,21,80","ImpassableArea5","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10161","candidate","keep_current_id","52,24,208","ImpassableArea6","modlu","modlu_kalan","single_source","10161","True","","","10161","52,24,208","ImpassableArea6","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10162","candidate","keep_current_id","94,27,81","ImpassableArea7","modlu","modlu_kalan","single_source","10162","True","","","10162","94,27,81","ImpassableArea7","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10163","candidate","keep_current_id","136,30,209","Bahar al-Qulzum","modlu","modlu_kalan","single_source","10163","True","","","10163","136,30,209","Bahar al-Qulzum","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10164","candidate","keep_current_id","178,33,82","KalÄ«j DÅ«njÅ«nÄb","modlu","modlu_kalan","single_source","10164","True","","","10164","178,33,82","KalÄ«j DÅ«njÅ«nÄb","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10165","candidate","keep_current_id","10,36,210","KalÄ«j 'Anfil","modlu","modlu_kalan","single_source","10165","True","","","10165","10,36,210","KalÄ«j 'Anfil","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10166","candidate","keep_current_id","52,39,83","KalÄ«j Dahlik","modlu","modlu_kalan","single_source","10166","True","","","10166","52,39,83","KalÄ«j Dahlik","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10167","candidate","keep_current_id","94,42,211","sea_persian_gulf","modlu","modlu_kalan","single_source","10167","True","","","10167","94,42,211","sea_persian_gulf","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10168","candidate","keep_current_id","136,45,84","sea_persian_gulf","modlu","modlu_kalan","single_source","10168","True","","","10168","136,45,84","sea_persian_gulf","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10169","candidate","keep_current_id","178,48,212","sea_persian_gulf","modlu","modlu_kalan","single_source","10169","True","","","10169","178,48,212","sea_persian_gulf","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10170","candidate","keep_current_id","10,51,85","sea_persian_oman","modlu","modlu_kalan","single_source","10170","True","","","10170","10,51,85","sea_persian_oman","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10171","candidate","keep_current_id","52,54,213","KilikÃ­a","modlu","modlu_kalan","single_source","10171","True","","","10171","52,54,213","KilikÃ­a","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10172","candidate","keep_current_id","94,57,86","sea_crete","modlu","modlu_kalan","single_source","10172","True","","","10172","94,57,86","sea_crete","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10173","candidate","keep_current_id","136,60,214","sea_ionia","modlu","modlu_kalan","single_source","10173","True","","","10173","136,60,214","sea_ionia","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10174","candidate","keep_current_id","178,63,87","sea_ionia","modlu","modlu_kalan","single_source","10174","True","","","10174","178,63,87","sea_ionia","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10175","candidate","keep_current_id","10,66,215","sea_libya","modlu","modlu_kalan","single_source","10175","True","","","10175","10,66,215","sea_libya","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10176","candidate","keep_current_id","52,69,88","Golfu di Catania","modlu","modlu_kalan","single_source","10176","True","","","10176","52,69,88","Golfu di Catania","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10177","candidate","keep_current_id","94,72,216","Thrakiko Pelagos","modlu","modlu_kalan","single_source","10177","True","","","10177","94,72,216","Thrakiko Pelagos","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10178","candidate","keep_current_id","136,75,89","ThermaÃ¯kÃ³s KÃ³lpos","modlu","modlu_kalan","single_source","10178","True","","","10178","136,75,89","ThermaÃ¯kÃ³s KÃ³lpos","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10179","candidate","keep_current_id","178,78,217","EvvoÃ¯kÃ³s KÃ³lpos","modlu","modlu_kalan","single_source","10179","True","","","10179","178,78,217","EvvoÃ¯kÃ³s KÃ³lpos","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10180","candidate","keep_current_id","10,81,90","Kolpos Petalion","modlu","modlu_kalan","single_source","10180","True","","","10180","10,81,90","Kolpos Petalion","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10181","candidate","keep_current_id","52,84,218","SaronikÃ³s KÃ³lpos","modlu","modlu_kalan","single_source","10181","True","","","10181","52,84,218","SaronikÃ³s KÃ³lpos","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10182","candidate","keep_current_id","94,87,91","ArgolikÃ³s KÃ³lpos","modlu","modlu_kalan","single_source","10182","True","","","10182","94,87,91","ArgolikÃ³s KÃ³lpos","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10183","candidate","keep_current_id","136,90,219","ImpassableArea8","modlu","modlu_kalan","single_source","10183","True","","","10183","136,90,219","ImpassableArea8","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10184","candidate","keep_current_id","178,93,92","Uncastillo","modlu","modlu_kalan","single_source","10184","True","","","10184","178,93,92","Uncastillo","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10185","candidate","keep_current_id","10,96,220","Agramunt","modlu","modlu_kalan","single_source","10185","True","","","10185","10,96,220","Agramunt","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10186","candidate","keep_current_id","52,99,93","Balkans1","modlu","modlu_kalan","single_source","10186","True","","","10186","52,99,93","Balkans1","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","10187","candidate","keep_current_id","94,102,221","Balkans2","modlu","modlu_kalan","single_source","10187","True","","","10187","94,102,221","Balkans2","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10188","candidate","keep_current_id","136,105,94","Balkans3","modlu","modlu_kalan","single_source","10188","True","","","10188","136,105,94","Balkans3","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10189","candidate","keep_current_id","178,108,222","Balkans4","modlu","modlu_kalan","single_source","10189","True","","","10189","178,108,222","Balkans4","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10190","candidate","keep_current_id","10,111,95","Balkans5","modlu","modlu_kalan","single_source","10190","True","","","10190","10,111,95","Balkans5","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10191","candidate","keep_current_id","52,114,223","Iberia1","modlu","modlu_kalan","single_source","10191","True","","","10191","52,114,223","Iberia1","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10192","candidate","keep_current_id","94,117,96","Asia1","modlu","modlu_kalan","single_source","10192","True","","","10192","94,117,96","Asia1","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10193","candidate","keep_current_id","136,120,224","Asia2","modlu","modlu_kalan","single_source","10193","True","","","10193","136,120,224","Asia2","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10194","candidate","keep_current_id","178,123,97","Asia3","modlu","modlu_kalan","single_source","10194","True","","","10194","178,123,97","Asia3","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10195","candidate","keep_current_id","10,126,225","Asia4","modlu","modlu_kalan","single_source","10195","True","","","10195","10,126,225","Asia4","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10196","candidate","keep_current_id","52,129,98","Asia5","modlu","modlu_kalan","single_source","10196","True","","","10196","52,129,98","Asia5","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10197","candidate","keep_current_id","94,132,226","Asia6","modlu","modlu_kalan","single_source","10197","True","","","10197","94,132,226","Asia6","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10198","candidate","keep_current_id","136,135,99","Asia7","modlu","modlu_kalan","single_source","10198","True","","","10198","136,135,99","Asia7","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10199","candidate","keep_current_id","178,138,227","Asia8","modlu","modlu_kalan","single_source","10199","True","","","10199","178,138,227","Asia8","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10200","candidate","keep_current_id","10,141,0","Asia9","modlu","modlu_kalan","single_source","10200","True","","","10200","10,141,0","Asia9","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10201","candidate","keep_current_id","52,144,128","Asia10","modlu","modlu_kalan","single_source","10201","True","","","10201","52,144,128","Asia10","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10202","candidate","keep_current_id","94,147,1","Asia11","modlu","modlu_kalan","single_source","10202","True","","","10202","94,147,1","Asia11","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10203","candidate","keep_current_id","140,208,123","b_sie_e_sie_e","orijinal","orijinal_dogu","single_source","10203","True","","","","","","10203","140,208,123","b_sie_e_sie_e","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","10204","candidate","keep_current_id","5,111,17","b_nazhou_nazhou","orijinal","orijinal_dogu","single_source","10204","True","","","","","","10204","5,111,17","b_nazhou_nazhou","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","10205","candidate","keep_current_id","10,156,130","Impassable1","modlu","modlu_kalan","single_source","10205","True","","","10205","10,156,130","Impassable1","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10206","candidate","keep_current_id","52,159,3","Impassable3","modlu","modlu_kalan","single_source","10206","True","","","10206","52,159,3","Impassable3","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10207","candidate","keep_current_id","94,162,131","","modlu","modlu_kalan","single_source","10207","True","","","10207","94,162,131","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10208","candidate","keep_current_id","136,165,4","","modlu","modlu_kalan","single_source","10208","True","","","10208","136,165,4","","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","Name is empty."
"preserve_old_ids","10209","candidate","keep_current_id","178,168,132","","modlu","modlu_kalan","single_source","10209","True","","","10209","178,168,132","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10210","candidate","keep_current_id","10,171,5","","modlu","modlu_kalan","single_source","10210","True","","","10210","10,171,5","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10211","candidate","keep_current_id","52,174,133","","modlu","modlu_kalan","single_source","10211","True","","","10211","52,174,133","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10212","candidate","keep_current_id","94,177,6","","modlu","modlu_kalan","single_source","10212","True","","","10212","94,177,6","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10213","candidate","keep_current_id","136,180,134","","modlu","modlu_kalan","single_source","10213","True","","","10213","136,180,134","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10214","candidate","keep_current_id","178,183,7","","modlu","modlu_kalan","single_source","10214","True","","","10214","178,183,7","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10215","candidate","keep_current_id","10,186,135","","modlu","modlu_kalan","single_source","10215","True","","","10215","10,186,135","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10216","candidate","keep_current_id","52,189,8","","modlu","modlu_kalan","single_source","10216","True","","","10216","52,189,8","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10217","candidate","keep_current_id","94,192,136","","modlu","modlu_kalan","single_source","10217","True","","","10217","94,192,136","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10218","candidate","keep_current_id","136,195,9","","modlu","modlu_kalan","single_source","10218","True","","","10218","136,195,9","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10219","candidate","keep_current_id","178,198,137","","modlu","modlu_kalan","single_source","10219","True","","","10219","178,198,137","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10220","candidate","keep_current_id","10,201,10","","modlu","modlu_kalan","single_source","10220","True","","","10220","10,201,10","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10221","candidate","keep_current_id","52,204,138","","modlu","modlu_kalan","single_source","10221","True","","","10221","52,204,138","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10222","candidate","keep_current_id","94,207,11","","modlu","modlu_kalan","single_source","10222","True","","","10222","94,207,11","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10223","candidate","keep_current_id","136,210,139","","modlu","modlu_kalan","single_source","10223","True","","","10223","136,210,139","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10224","candidate","keep_current_id","178,0,12","","modlu","modlu_kalan","single_source","10224","True","","","10224","178,0,12","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10225","candidate","keep_current_id","10,3,140","","modlu","modlu_kalan","single_source","10225","True","","","10225","10,3,140","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10226","candidate","keep_current_id","52,6,13","","modlu","modlu_kalan","single_source","10226","True","","","10226","52,6,13","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10227","candidate","keep_current_id","94,9,141","","modlu","modlu_kalan","single_source","10227","True","","","10227","94,9,141","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10228","candidate","keep_current_id","136,12,14","","modlu","modlu_kalan","single_source","10228","True","","","10228","136,12,14","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10229","candidate","keep_current_id","178,15,142","","modlu","modlu_kalan","single_source","10229","True","","","10229","178,15,142","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10230","candidate","keep_current_id","10,18,15","","modlu","modlu_kalan","single_source","10230","True","","","10230","10,18,15","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10231","candidate","keep_current_id","52,21,143","","modlu","modlu_kalan","single_source","10231","True","","","10231","52,21,143","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10232","candidate","keep_current_id","94,24,16","","modlu","modlu_kalan","single_source","10232","True","","","10232","94,24,16","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10233","candidate","keep_current_id","136,27,144","","modlu","modlu_kalan","single_source","10233","True","","","10233","136,27,144","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10234","candidate","keep_current_id","178,30,17","","modlu","modlu_kalan","single_source","10234","True","","","10234","178,30,17","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10235","candidate","keep_current_id","10,33,145","","modlu","modlu_kalan","single_source","10235","True","","","10235","10,33,145","","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets. Name is empty."
"preserve_old_ids","10236","candidate","keep_current_id","52,36,18","Qattara","modlu","modlu_kalan","single_source","10236","True","","","10236","52,36,18","Qattara","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10237","candidate","keep_current_id","94,39,146","Siwa_corridor","modlu","modlu_kalan","single_source","10237","True","","","10237","94,39,146","Siwa_corridor","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10238","candidate","keep_current_id","136,42,19","Garnich","modlu","modlu_kalan","single_source","10238","True","","","10238","136,42,19","Garnich","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10239","candidate","keep_current_id","178,45,147","Arlon","modlu","modlu_kalan","single_source","10239","True","","","10239","178,45,147","Arlon","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10240","candidate","keep_current_id","10,48,20","Messancy","modlu","modlu_kalan","single_source","10240","True","","","10240","10,48,20","Messancy","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10241","candidate","keep_current_id","52,51,148","Paliseul","modlu","modlu_kalan","single_source","10241","True","","","10241","52,51,148","Paliseul","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10242","candidate","keep_current_id","94,54,21","Avesnes","modlu","modlu_kalan","single_source","10242","True","","","10242","94,54,21","Avesnes","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10243","candidate","keep_current_id","136,57,149","Chastel","modlu","modlu_kalan","single_source","10243","True","","","10243","136,57,149","Chastel","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10244","candidate","keep_current_id","178,60,22","Mortagne","modlu","modlu_kalan","single_source","10244","True","","","10244","178,60,22","Mortagne","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10245","candidate","keep_current_id","10,63,150","Azincourt","modlu","modlu_kalan","single_source","10245","True","","","10245","10,63,150","Azincourt","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10246","candidate","keep_current_id","52,66,23","Douai","modlu","modlu_kalan","single_source","10246","True","","","10246","52,66,23","Douai","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10247","candidate","keep_current_id","94,69,151","Bapaume","modlu","modlu_kalan","single_source","10247","True","","","10247","94,69,151","Bapaume","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10248","candidate","keep_current_id","136,72,24","Deveren","modlu","modlu_kalan","single_source","10248","True","","","10248","136,72,24","Deveren","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10249","candidate","keep_current_id","178,75,152","Hazebroek","modlu","modlu_kalan","single_source","10249","True","","","10249","178,75,152","Hazebroek","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10250","candidate","keep_current_id","10,78,25","Toerkonje","modlu","modlu_kalan","single_source","10250","True","","","10250","10,78,25","Toerkonje","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10251","candidate","keep_current_id","52,81,153","Wervik","modlu","modlu_kalan","single_source","10251","True","","","10251","52,81,153","Wervik","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10252","candidate","keep_current_id","94,84,26","Kassel","modlu","modlu_kalan","single_source","10252","True","","","10252","94,84,26","Kassel","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10253","candidate","keep_current_id","136,87,154","Poperinge","modlu","modlu_kalan","single_source","10253","True","","","10253","136,87,154","Poperinge","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10254","candidate","keep_current_id","178,90,27","Diksmuide","modlu","modlu_kalan","single_source","10254","True","","","10254","178,90,27","Diksmuide","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10255","candidate","keep_current_id","10,93,155","Leuze","modlu","modlu_kalan","single_source","10255","True","","","10255","10,93,155","Leuze","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10256","candidate","keep_current_id","52,96,28","Tielt","modlu","modlu_kalan","single_source","10256","True","","","10256","52,96,28","Tielt","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10257","candidate","keep_current_id","94,99,156","Deinze","modlu","modlu_kalan","single_source","10257","True","","","10257","94,99,156","Deinze","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10258","candidate","keep_current_id","136,102,29","Sint-Niklaas","modlu","modlu_kalan","single_source","10258","True","","","10258","136,102,29","Sint-Niklaas","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10259","candidate","keep_current_id","178,105,157","Waregem","modlu","modlu_kalan","single_source","10259","True","","","10259","178,105,157","Waregem","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10260","candidate","keep_current_id","10,108,30","Oudenaarde","modlu","modlu_kalan","single_source","10260","True","","","10260","10,108,30","Oudenaarde","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","10261","candidate","keep_current_id","52,111,158","Geraardsbergen","modlu","modlu_kalan","single_source","10261","True","","","10261","52,111,158","Geraardsbergen","","","","id_conflict","unchanged","id_conflict","draft_keep_id","Same ID maps to different RGB values across subsets."
